Frame Time, x, y
145.604,197,30
145.646,196,30
145.687,201,30
145.729,198,30
145.771,197,30
145.812,197,30
145.854,196,30
145.896,198,30
145.937,198,30
145.979,197,30
146.021,195,31
146.063,196,30
146.104,196,30
146.146,195,30
146.188,197,30
146.229,198,30
146.271,196,30
146.313,199,30
146.355,197,30
146.396,198,30
146.438,197,30
146.480,197,31
146.521,200,30
146.563,197,30
146.605,196,30
146.647,197,30
146.688,197,30
146.730,199,30
146.772,198,30
146.813,199,30
146.855,198,30
146.897,195,30
146.938,195,30
146.980,196,31
147.022,197,30
147.064,197,30
147.105,197,30
147.147,197,30
147.189,196,30
147.230,198,30
147.272,197,30
147.314,196,30
147.356,198,30
147.397,197,30
147.439,197,30
147.481,197,30
147.522,195,30
147.564,196,30
147.606,198,30
147.647,196,30
147.689,195,30
147.731,195,30
147.773,195,30
147.814,194,30
147.856,197,30
147.898,196,30
147.939,195,31
147.981,196,30
148.023,197,30
148.065,195,30
148.106,197,30
148.148,197,30
148.190,197,30
148.231,195,30
148.273,198,30
148.315,198,30
148.357,198,30
148.398,197,30
148.440,197,30
148.482,199,30
148.523,196,30
148.565,196,30
148.607,197,30
148.648,197,30
148.690,195,30
148.732,195,30
148.774,198,30
148.815,196,30
148.857,197,30
148.899,197,30
148.940,196,30
148.982,197,30
149.024,195,30
149.066,197,30
149.107,198,30
149.149,198,30
149.191,197,30
149.232,197,30
149.274,195,30
149.316,196,30
149.358,196,30
149.399,197,30
149.441,198,30
149.483,197,30
149.524,198,30
149.566,195,30
149.608,196,30
149.650,198,30
149.691,199,30
149.733,197,30
149.775,197,30
149.816,198,30
149.858,196,30
149.900,196,30
149.941,197,30
149.983,196,30
150.025,195,30
150.067,199,30
150.108,196,30
150.150,197,30
150.192,197,30
150.233,197,30
150.275,196,30
150.317,196,30
150.359,198,30
150.400,197,30
150.442,196,30
150.484,198,30
150.525,194,28
150.567,197,28
150.609,198,29
150.651,196,28
150.692,193,26
150.734,197,26
150.776,196,27
150.817,194,26
150.859,192,24
150.901,190,25
150.942,189,26
150.984,192,24
151.026,192,22
151.068,191,23
151.109,194,23
151.151,191,23
151.193,191,22
151.234,192,22
151.276,192,22
151.318,191,22
151.360,191,21
151.401,187,21
151.443,188,21
151.485,189,21
151.526,189,21
151.568,190,21
151.610,188,21
151.652,189,21
151.693,189,21
151.735,189,21
151.777,190,21
151.818,191,21
151.860,189,21
151.902,192,21
151.943,190,21
151.985,190,21
152.027,191,21
152.069,191,21
152.110,192,22
152.152,192,21
152.194,192,21
152.235,191,22
152.277,192,23
152.319,191,22
152.361,192,22
152.402,190,22
152.444,196,23
152.486,191,23
152.527,195,22
152.569,191,23
152.611,193,23
152.652,194,23
152.694,195,23
152.736,194,23
152.778,189,24
152.819,191,24
152.861,191,23
152.903,191,24
152.944,192,24
152.986,191,24
153.028,191,24
153.070,190,24
153.111,192,25
153.153,192,25
153.195,192,25
153.236,192,25
153.278,192,25
153.320,190,25
153.362,192,25
153.403,191,25
153.445,190,26
153.487,192,25
153.528,191,26
153.570,192,25
153.612,191,26
153.653,191,26
153.695,191,26
153.737,191,26
153.779,191,26
153.820,191,26
153.862,192,26
153.904,192,26
153.945,193,27
153.987,191,27
154.029,191,27
154.071,192,27
154.112,195,27
154.154,193,27
154.196,193,27
154.237,193,27
154.279,194,27
154.321,194,27
154.363,194,27
154.404,193,27
154.446,193,28
154.488,193,28
154.529,194,27
154.571,194,28
154.613,193,28
154.654,194,28
154.696,194,27
154.738,194,28
154.780,192,28
154.821,194,28
154.863,194,28
154.905,196,28
154.946,196,28
154.988,193,28
155.030,192,28
155.072,193,28
155.113,192,28
155.155,196,28
155.197,196,28
155.238,196,28
155.280,194,28
155.322,195,28
155.364,194,28
155.405,194,28
155.447,197,28
155.489,196,28
155.530,195,28
155.572,197,28
155.614,194,29
155.656,196,28
155.697,197,28
155.739,195,29
155.781,195,29
155.822,196,28
155.864,194,29
155.906,193,29
155.947,192,29
155.989,195,29
156.031,195,29
156.073,195,29
156.114,196,29
156.156,195,29
156.198,195,29
156.239,196,29
156.281,197,29
156.323,196,29
156.365,196,29
156.406,196,29
156.448,194,29
156.490,196,29
156.531,196,29
156.573,195,29
156.615,197,29
156.657,195,29
156.698,194,29
156.740,191,30
156.782,199,29
156.823,195,30
156.865,195,29
156.907,199,29
156.948,196,29
156.990,198,29
157.032,198,29
157.074,196,29
157.115,195,29
157.157,197,29
157.199,197,29
157.240,196,29
157.282,193,30
157.324,193,30
157.366,193,30
157.407,193,30
157.449,195,30
157.491,195,29
157.532,194,30
157.574,196,29
157.616,196,29
157.658,196,30
157.699,196,30
157.741,197,30
157.783,197,30
157.824,196,30
157.866,196,30
157.908,198,29
157.949,196,30
157.991,196,30
158.033,196,30
158.075,198,29
158.116,197,29
158.158,197,30
158.200,195,30
158.241,195,30
158.283,197,30
158.325,196,30
158.367,197,30
158.408,194,30
158.450,197,30
158.492,195,30
158.533,197,30
158.575,196,30
158.617,197,30
158.658,197,30
158.700,197,30
158.742,196,30
158.784,197,30
158.825,196,30
158.867,194,30
158.909,196,30
158.950,197,30
158.992,195,30
159.034,197,30
159.076,195,30
159.117,195,29
159.159,195,30
159.201,196,30
159.242,196,30
159.284,198,30
159.326,197,30
159.368,196,30
159.409,198,30
159.451,196,30
159.493,198,30
159.534,196,30
159.576,195,30
159.618,196,30
159.659,194,30
159.701,196,30
159.743,200,30
159.785,198,30
159.826,199,30
159.868,198,30
159.910,198,30
159.951,197,30
159.993,198,30
160.035,197,30
160.077,196,30
160.118,198,30
160.160,197,30
160.202,194,30
160.243,199,30
160.285,198,30
160.327,198,30
160.369,198,30
160.410,195,30
160.452,198,30
160.494,198,30
160.535,196,30
160.577,198,30
160.619,198,30
160.660,196,30
160.702,198,30
160.744,195,30
160.786,195,30
160.827,197,30
160.869,199,30
160.911,198,30
160.952,198,30
160.994,199,30
161.036,195,31
161.078,197,30
161.119,196,30
161.161,193,30
161.203,198,30
161.244,197,30
161.286,197,30
161.328,198,30
161.370,193,30
161.411,194,30
161.453,196,30
161.495,194,30
161.536,198,30
161.578,198,30
161.620,195,30
161.662,198,30
161.703,198,30
161.745,199,30
161.787,200,30
161.828,200,30
161.870,195,30
161.912,199,30
161.953,198,30
161.995,199,30
162.037,198,30
162.079,198,30
162.120,199,30
162.162,197,30
162.204,198,30
162.245,198,30
162.287,198,30
162.329,196,30
162.371,195,30
162.412,197,30
162.454,199,30
162.496,198,30
162.537,196,30
162.579,196,30
162.621,197,30
162.663,197,30
162.704,196,30
162.746,195,30
162.788,196,30
162.829,196,30
162.871,194,30
162.913,196,30
162.954,196,30
162.996,195,30
163.038,197,30
163.080,196,30
163.121,195,30
163.163,196,30
163.205,195,30
163.246,193,30
163.288,197,30
163.330,195,30
163.372,196,30
163.413,196,30
163.455,197,30
163.497,195,30
163.538,197,30
163.580,198,30
163.622,200,30
163.664,197,30
163.705,197,30
163.747,198,30
163.789,198,30
163.830,198,30
163.872,197,30
163.914,196,30
163.955,195,30
163.997,195,30
164.039,196,30
164.081,197,30
164.122,194,30
164.164,195,30
164.206,196,30
164.247,196,30
164.289,195,30
164.331,194,30
164.373,196,30
164.414,195,30
164.456,193,31
164.498,192,30
164.539,197,30
164.581,193,31
164.623,193,30
164.664,192,30
164.706,192,31
164.748,193,30
164.790,193,31
164.831,197,30
164.873,197,30
164.915,197,30
164.956,196,30
164.998,192,30
165.040,193,30
165.082,196,30
165.123,195,30
165.165,197,30
165.207,196,30
165.248,195,30
165.290,195,30
165.332,197,30
165.374,197,30
165.415,197,30
165.457,196,30
165.499,196,30
165.540,193,31
165.582,196,30
165.624,197,30
165.665,198,30
165.707,199,30
165.749,198,30
165.791,195,30
165.832,195,30
165.874,196,30
165.916,193,30
165.957,196,30
165.999,196,30
166.041,195,30
166.083,197,30
166.124,196,30
166.166,196,30
166.208,195,30
166.249,197,30
166.291,197,30
166.333,196,30
166.375,197,30
166.416,197,30
166.458,196,30
166.500,198,30
166.541,198,30
166.583,197,30
166.625,195,30
166.666,198,30
166.708,195,30
166.750,196,30
166.792,196,30
166.833,198,30
166.875,197,30
166.917,195,30
166.958,200,30
167.000,193,30
167.042,196,30
167.084,201,29
167.125,195,30
167.167,193,30
167.209,193,30
167.250,193,30
167.292,195,30
167.334,195,30
167.376,196,30
167.417,195,30
167.459,198,30
167.501,195,30
167.542,197,30
167.584,195,30
167.626,194,30
167.668,196,30
167.709,198,30
167.751,194,30
167.793,196,30
167.834,195,30
167.876,196,30
167.918,196,30
167.959,197,30
168.001,195,30
168.043,195,30
168.085,197,30
168.126,197,30
168.168,198,30
168.210,198,30
168.251,198,30
168.293,195,30
168.335,197,30
168.377,197,30
168.418,197,30
168.460,194,30
168.502,195,30
168.543,197,30
168.585,195,30
168.627,199,30
168.669,197,30
168.710,198,30
168.752,198,30
168.794,197,30
168.835,197,30
168.877,198,30
168.919,198,30
168.960,196,30
169.002,197,30
169.044,198,30
169.086,199,30
169.127,198,30
169.169,199,30
169.211,197,30
169.252,197,30
169.294,199,30
169.336,198,30
169.378,198,30
169.419,197,30
169.461,195,30
169.503,196,30
169.544,197,30
169.586,195,30
169.628,196,30
169.670,196,30
169.711,196,30
169.753,195,30
169.795,194,30
169.836,192,30
169.878,193,31
169.920,193,30
169.961,195,30
170.003,195,30
170.045,192,30
170.087,196,30
170.128,195,30
170.170,197,30
170.212,195,30
170.253,197,30
170.295,197,30
170.337,198,30
170.379,196,30
170.420,196,30
170.462,195,30
170.504,197,30
170.545,199,30
170.587,196,30
170.629,195,30
170.670,198,30
170.712,191,31
170.754,195,30
170.796,194,30
170.837,195,30
170.879,196,30
170.921,193,30
170.962,193,30
171.004,194,30
171.046,196,30
171.088,194,30
171.129,196,30
171.171,198,30
171.213,199,30
171.254,193,31
171.296,196,30
171.338,197,30
171.380,198,30
171.421,198,30
171.463,197,30
171.505,199,30
171.546,194,30
171.588,197,30
171.630,198,30
171.671,195,30
171.713,196,30
171.755,196,30
171.797,195,30
171.838,195,30
171.880,196,30
171.922,199,30
171.963,197,30
172.005,197,30
172.047,195,30
172.089,197,30
172.130,196,30
172.172,196,30
172.214,197,30
172.255,196,30
172.297,193,30
172.339,195,30
172.381,193,30
172.422,194,30
172.464,195,30
172.506,194,30
172.547,195,30
172.589,195,30
172.631,195,30
172.672,194,30
172.714,195,30
172.756,195,30
172.798,195,30
172.839,196,30
172.881,196,30
172.923,197,30
172.964,195,30
173.006,195,30
173.048,196,30
173.090,195,30
173.131,195,30
173.173,194,30
173.215,195,30
173.256,195,30
173.298,196,30
173.340,194,30
173.382,197,30
173.423,196,30
173.465,196,30
173.507,195,30
173.548,194,30
173.590,197,30
173.632,196,30
173.674,196,30
173.715,194,30
173.757,194,30
173.799,195,30
173.840,194,30
173.882,195,30
173.924,195,30
173.965,195,30
174.007,196,30
174.049,195,30
174.091,197,30
174.132,198,30
174.174,193,30
174.216,196,30
174.257,196,30
174.299,193,30
174.341,197,30
174.383,196,30
174.424,195,30
174.466,195,30
174.508,195,30
174.549,194,30
174.591,193,30
174.633,194,30
174.675,194,30
174.716,195,30
174.758,195,30
174.800,193,30
174.841,195,30
174.883,196,30
174.925,195,30
174.966,195,30
175.008,196,30
175.050,196,30
175.092,196,30
175.133,196,30
175.175,197,30
175.217,197,30
175.258,196,30
175.300,197,30
175.342,198,30
175.384,195,30
175.425,197,30
175.467,197,30
175.509,197,30
175.550,198,30
175.592,195,30
175.634,195,30
175.676,196,30
175.717,194,30
175.759,198,30
175.801,198,30
175.842,195,30
175.884,195,30
175.926,195,30
175.967,195,30
176.009,196,30
176.051,196,30
176.093,194,30
176.134,196,30
176.176,194,30
176.218,196,30
176.259,196,30
176.301,196,30
176.343,195,30
176.385,196,30
176.426,191,31
176.468,195,30
176.510,194,30
176.551,194,30
176.593,195,30
176.635,196,30
176.676,195,30
176.718,196,30
176.760,195,30
176.802,193,30
176.843,196,30
176.885,196,30
176.927,194,30
176.968,193,30
177.010,195,30
177.052,194,30
177.094,194,30
177.135,195,30
177.177,195,30
177.219,195,30
177.260,195,30
177.302,194,30
177.344,194,30
177.386,195,30
177.427,193,30
177.469,197,30
177.511,197,30
177.552,196,30
177.594,197,30
177.636,195,30
177.677,196,30
177.719,197,30
177.761,197,29
177.803,197,30
177.844,196,30
177.886,195,30
177.928,198,30
177.969,197,30
178.011,196,30
178.053,196,30
178.095,195,30
178.136,197,30
178.178,195,30
178.220,196,30
178.261,196,30
178.303,194,30
178.345,194,30
178.387,196,30
178.428,195,30
178.470,195,30
178.512,195,30
178.553,196,30
178.595,195,30
178.637,197,30
178.678,194,30
178.720,195,30
178.762,195,30
178.804,196,30
178.845,198,30
178.887,197,30
178.929,197,30
178.970,193,30
179.012,197,30
179.054,195,30
179.096,196,30
179.137,195,30
179.179,197,30
179.221,194,30
179.262,198,30
179.304,196,30
179.346,195,30
179.388,195,30
179.429,195,30
179.471,194,30
179.513,195,30
179.554,196,30
179.596,195,30
179.638,194,30
179.680,194,30
179.721,195,30
179.763,195,30
179.805,193,30
179.846,195,30
179.888,194,30
179.930,193,30
179.971,194,30
180.013,198,30
180.055,196,30
180.097,195,30
180.138,195,30
180.180,195,30
180.222,196,30
180.263,196,30
180.305,195,30
180.347,194,30
180.389,194,30
180.430,196,30
180.472,196,30
180.514,195,30
180.555,197,30
180.597,195,30
180.639,196,30
180.681,196,30
180.722,195,30
180.764,197,30
180.806,197,30
180.847,196,30
180.889,195,30
180.931,197,30
180.972,196,30
181.014,196,30
181.056,196,30
181.098,196,30
181.139,195,30
181.181,194,30
181.223,196,30
181.264,195,30
181.306,196,30
181.348,198,30
181.390,196,30
181.431,197,30
181.473,196,30
181.515,192,30
181.556,196,30
181.598,193,30
181.640,196,30
181.682,195,30
181.723,196,30
181.765,195,30
181.807,195,30
181.848,197,30
181.890,199,30
181.932,195,30
181.973,192,30
182.015,192,30
182.057,196,30
182.099,197,30
182.140,198,30
182.182,196,30
182.224,195,30
182.265,197,30
182.307,198,30
182.349,199,30
182.391,197,30
182.432,198,30
182.474,197,30
182.516,194,30
182.557,198,30
182.599,193,30
182.641,195,30
182.682,192,30
182.724,194,30
182.766,196,30
182.808,196,30
182.849,195,30
182.891,192,30
182.933,195,30
182.974,196,30
183.016,192,30
183.058,196,30
183.100,196,30
183.141,196,30
183.183,196,30
183.225,193,30
183.266,196,30
183.308,194,30
183.350,193,30
183.392,192,30
183.433,193,30
183.475,193,30
183.517,193,30
183.558,194,30
183.600,192,31
183.642,192,30
183.683,192,30
183.725,193,30
183.767,193,30
183.809,194,30
183.850,193,30
183.892,196,30
183.934,193,30
183.975,196,30
184.017,195,30
184.059,193,30
184.101,195,30
184.142,194,30
184.184,195,30
184.226,199,30
184.267,195,30
184.309,194,30
184.351,197,30
184.393,198,30
184.434,198,30
184.476,200,29
184.518,198,30
184.559,197,30
184.601,194,30
184.643,199,30
184.684,196,30
184.726,192,30
184.768,193,30
184.810,195,30
184.851,192,30
184.893,196,30
184.935,193,30
184.976,193,30
185.018,195,30
185.060,196,30
185.102,195,30
185.143,196,30
185.185,195,30
185.227,196,30
185.268,197,30
185.310,196,30
185.352,197,29
185.394,196,30
185.435,196,30
185.477,195,30
185.519,196,30
185.560,197,29
185.602,194,30
185.644,195,30
185.686,195,30
185.727,197,30
185.769,196,29
185.811,196,30
185.852,196,30
185.894,194,30
185.936,196,30
185.977,194,30
186.019,194,30
186.061,195,30
186.103,195,30
186.144,195,30
186.186,195,30
186.228,199,30
186.269,195,29
186.311,198,29
186.353,196,30
186.395,195,30
186.436,197,30
186.478,197,30
186.520,195,30
186.561,196,30
186.603,194,30
186.645,198,29
186.687,196,30
186.728,195,30
186.770,198,30
186.812,198,30
186.853,195,30
186.895,194,30
186.937,195,30
186.978,197,30
187.020,195,30
187.062,194,30
187.104,195,30
187.145,195,30
187.187,195,30
187.229,196,30
187.270,196,30
187.312,197,30
187.354,195,30
187.396,197,30
187.437,195,30
187.479,195,30
187.521,198,30
187.562,199,30
187.604,198,30
187.646,195,30
187.688,198,30
187.729,198,30
187.771,197,30
187.813,198,30
187.854,197,30
187.896,199,30
187.938,198,30
187.979,199,30
188.021,198,30
188.063,196,30
188.105,197,30
188.146,199,30
188.188,196,30
188.230,200,30
188.271,201,30
188.313,196,30
188.355,200,30
188.397,197,30
188.438,201,30
188.480,199,30
188.522,200,30
188.563,197,30
188.605,197,30
188.647,195,30
188.688,197,30
188.730,198,30
188.772,195,30
188.814,196,30
188.855,197,30
188.897,197,30
188.939,193,30
188.980,196,30
189.022,198,30
189.064,194,30
189.106,197,30
189.147,196,30
189.189,198,30
189.231,198,30
189.272,197,30
189.314,198,30
189.356,197,30
189.398,197,30
189.439,196,30
189.481,196,30
189.523,198,30
189.564,198,30
189.606,197,30
189.648,196,30
189.689,196,30
189.731,197,30
189.773,197,30
189.815,196,30
189.856,200,30
189.898,197,30
189.940,198,30
189.981,197,30
190.023,199,30
190.065,196,30
190.107,198,30
190.148,195,31
190.190,195,30
190.232,197,30
190.273,196,30
190.315,195,31
190.357,195,30
190.399,196,30
190.440,195,31
190.482,195,30
190.524,196,30
190.565,196,30
190.607,195,30
190.649,197,30
190.691,198,30
190.732,197,30
190.774,198,30
190.816,199,30
190.857,196,30
190.899,197,30
190.941,198,30
190.982,196,30
191.024,194,30
191.066,197,30
191.108,198,30
191.149,197,30
191.191,198,30
191.233,196,30
191.274,198,30
191.316,197,30
191.358,199,30
191.400,197,30
191.441,198,30
191.483,195,30
191.525,197,30
191.566,198,30
191.608,196,30
191.650,195,30
191.692,195,30
191.733,197,30
191.775,196,30
191.817,199,30
191.858,197,30
191.900,197,30
191.942,198,30
191.983,197,30
192.025,196,30
192.067,198,30
192.109,199,30
192.150,194,30
192.192,198,30
192.234,198,30
192.275,196,30
192.317,195,30
192.359,198,30
192.401,198,30
192.442,197,30
192.484,195,30
192.526,197,30
192.567,196,30
192.609,199,30
192.651,198,30
192.693,198,30
192.734,197,30
192.776,198,30
192.818,197,30
192.859,198,30
192.901,198,30
192.943,197,30
192.984,197,30
193.026,197,30
193.068,197,30
193.110,197,30
193.151,195,30
193.193,197,30
193.235,195,30
193.276,198,30
193.318,197,30
193.360,195,30
193.402,197,30
193.443,198,30
193.485,198,30
193.527,197,30
193.568,196,30
193.610,198,30
193.652,197,30
193.694,197,30
193.735,195,30
193.777,197,30
193.819,197,30
193.860,198,30
193.902,197,30
193.944,197,30
193.985,199,30
194.027,195,30
194.069,193,31
194.111,197,30
194.152,197,30
194.194,197,30
194.236,199,30
194.277,197,30
194.319,193,30
194.361,196,30
194.403,196,30
194.444,197,30
194.486,195,30
194.528,196,30
194.569,195,30
194.611,196,30
194.653,196,30
194.694,196,30
194.736,195,30
194.778,197,30
194.820,196,30
194.861,197,30
194.903,197,30
194.945,196,30
194.986,197,30
195.028,199,30
195.070,198,30
195.112,197,30
195.153,198,30
195.195,198,30
195.237,199,30
195.278,199,30
195.320,199,30
195.362,196,30
195.404,198,30
195.445,195,30
195.487,195,30
195.529,199,30
195.570,199,30
195.612,195,30
195.654,196,30
195.695,196,30
195.737,198,30
195.779,199,30
195.821,199,30
195.862,196,30
195.904,201,30
195.946,199,30
195.987,197,30
196.029,196,30
196.071,198,30
196.113,198,30
196.154,196,30
196.196,198,30
196.238,196,30
196.279,196,30
196.321,199,30
196.363,197,30
196.405,198,30
196.446,196,30
196.488,195,30
196.530,197,30
196.571,197,30
196.613,197,30
196.655,199,30
196.697,197,30
196.738,195,30
196.780,198,30
196.822,199,30
196.863,195,30
196.905,198,30
196.947,195,30
196.988,198,30
197.030,201,30
197.072,199,30
197.114,198,30
197.155,197,30
197.197,198,30
197.239,198,30
197.280,198,30
197.322,198,30
197.364,199,30
197.406,196,30
197.447,198,30
197.489,200,30
197.531,197,30
197.572,196,30
197.614,196,30
197.656,194,30
197.698,196,30
197.739,198,30
197.781,197,30
197.823,198,30
197.864,198,30
197.906,196,30
197.948,199,30
197.989,199,30
198.031,197,30
198.073,200,30
198.115,199,30
198.156,197,30
198.198,201,30
198.240,199,30
198.281,197,30
198.323,197,30
198.365,199,30
198.407,197,30
198.448,198,30
198.490,200,30
198.532,197,30
198.573,201,30
198.615,198,30
198.657,198,30
198.699,199,30
198.740,197,30
198.782,199,30
198.824,199,30
198.865,200,30
198.907,197,30
198.949,196,30
198.990,198,30
199.032,196,30
199.074,197,30
199.116,199,30
199.157,199,30
199.199,197,30
199.241,198,30
199.282,198,30
199.324,197,30
199.366,198,30
199.408,196,30
199.449,196,30
199.491,196,30
199.533,196,30
199.574,201,30
199.616,200,30
199.658,197,30
199.699,195,30
199.741,199,30
199.783,198,30
199.825,199,30
199.866,199,30
199.908,198,30
199.950,196,30
199.991,199,30
200.033,198,30
200.075,199,30
200.117,197,30
200.158,198,30
200.200,197,30
200.242,199,30
200.283,197,30
200.325,198,30
200.367,199,30
200.409,197,30
200.450,196,30
200.492,198,30
200.534,196,30
200.575,196,30
200.617,197,30
200.659,197,30
200.700,196,30
200.742,196,30
200.784,198,30
200.826,198,30
200.867,197,30
200.909,198,30
200.951,199,30
200.992,199,30
201.034,201,30
201.076,198,30
201.118,198,30
201.159,198,30
201.201,197,30
201.243,199,30
201.284,198,30
201.326,198,30
201.368,201,29
201.410,201,30
201.451,199,30
201.493,197,30
201.535,198,30
201.576,198,30
201.618,197,30
201.660,198,30
201.701,198,30
201.743,198,30
201.785,199,30
201.827,200,30
201.868,198,30
201.910,198,30
201.952,198,30
201.993,198,30
202.035,199,30
202.077,199,30
202.119,197,30
202.160,198,30
202.202,198,30
202.244,198,30
202.285,199,30
202.327,197,30
202.369,197,30
202.411,199,30
202.452,196,30
202.494,198,30
202.536,197,30
202.577,197,30
202.619,197,30
202.661,199,30
202.703,196,30
202.744,197,30
202.786,198,30
202.828,199,30
202.869,198,30
202.911,197,30
202.953,198,30
202.994,198,30
203.036,196,30
203.078,197,30
203.120,199,30
203.161,200,30
203.203,196,30
203.245,198,30
203.286,197,30
203.328,199,30
203.370,198,30
203.412,196,30
203.453,198,30
203.495,197,30
203.537,198,30
203.578,198,30
203.620,199,30
203.662,200,30
203.704,196,30
203.745,197,30
203.787,199,30
203.829,200,30
203.870,197,30
203.912,198,30
203.954,196,30
203.995,198,30
204.037,197,30
204.079,200,30
204.121,199,30
204.162,198,30
204.204,200,30
204.246,199,30
204.287,198,30
204.329,198,30
204.371,198,30
204.413,199,30
204.454,197,30
204.496,199,30
204.538,197,30
204.579,196,30
204.621,197,30
204.663,197,30
204.705,197,30
204.746,197,30
204.788,197,30
204.830,198,30
204.871,197,30
204.913,198,30
204.955,196,30
204.996,197,30
205.038,199,30
205.080,199,30
205.122,196,30
205.163,197,30
205.205,198,30
205.247,199,30
205.288,198,30
205.330,198,30
205.372,198,30
205.414,199,30
205.455,197,30
205.497,196,30
205.539,197,30
205.580,198,30
205.622,196,30
205.664,198,30
205.705,199,30
205.747,199,30
205.789,197,30
205.831,197,30
205.872,197,30
205.914,197,30
205.956,198,30
205.997,197,30
206.039,197,30
206.081,198,30
206.123,197,30
206.164,197,30
206.206,199,30
206.248,198,30
206.289,198,30
206.331,198,30
206.373,197,30
206.415,198,30
206.456,197,30
206.498,199,30
206.540,197,30
206.581,199,30
206.623,198,30
206.665,197,30
206.706,196,30
206.748,197,30
206.790,197,30
206.832,197,30
206.873,199,30
206.915,198,30
206.957,197,30
206.998,197,30
207.040,198,30
207.082,199,30
207.124,200,30
207.165,201,30
207.207,198,30
207.249,201,30
207.290,198,30
207.332,199,30
207.374,198,30
207.416,198,30
207.457,200,30
207.499,201,30
207.541,201,30
207.582,200,30
207.624,197,30
207.666,209,41
207.707,209,41
207.749,201,30
207.791,209,41
207.833,209,41
207.874,209,41
207.916,209,41
207.958,209,41
207.999,210,42
208.041,209,42
208.083,208,41
208.125,209,41
208.166,210,42
208.208,210,42
208.250,209,42
208.291,210,42
208.333,209,42
208.375,210,42
208.417,210,42
208.458,209,42
208.500,210,42
208.542,209,42
208.583,210,42
208.625,210,42
208.667,210,42
208.709,210,42
208.750,210,42
208.792,211,42
208.834,209,42
208.875,210,42
208.917,210,42
208.959,210,42
209.000,209,43
209.042,209,42
209.084,209,42
209.126,210,42
209.167,210,42
209.209,208,42
209.251,209,42
209.292,209,42
209.334,209,41
209.376,209,42
209.418,210,42
209.459,210,41
209.501,210,41
209.543,210,41
209.584,209,41
209.626,210,41
209.668,208,42
209.710,208,42
209.751,209,42
209.793,209,42
209.835,209,42
209.876,209,42
209.918,209,42
209.960,209,42
210.001,210,42
210.043,209,42
210.085,209,42
210.127,210,42
210.168,209,42
210.210,208,42
210.252,208,42
210.293,208,42
210.335,209,42
210.377,210,42
210.419,209,42
210.460,210,42
210.502,210,42
210.544,210,41
210.585,210,41
210.627,209,41
210.669,208,42
210.711,208,42
210.752,209,41
210.794,208,42
210.836,209,42
210.877,209,42
210.919,208,42
210.961,208,42
211.002,208,43
211.044,209,42
211.086,209,42
211.128,208,43
211.169,242,52
211.211,209,44
211.253,209,44
211.294,242,52
211.336,202,48
211.378,241,53
211.420,242,52
211.461,207,45
211.503,237,57
211.545,206,46
211.586,205,46
211.628,206,45
211.670,248,55
211.711,244,54
211.753,207,46
211.795,246,55
211.837,246,66
211.878,239,58
211.920,203,49
211.962,237,58
212.003,199,52
212.045,199,51
212.087,201,50
212.129,199,52
212.170,242,60
212.212,245,59
212.254,239,60
212.295,246,58
212.337,245,54
212.379,236,58
212.421,239,57
212.462,237,56
212.504,248,55
212.546,246,53
212.587,245,53
212.629,246,53
212.671,210,43
212.712,210,43
212.754,210,43
212.796,210,43
212.838,209,42
212.879,210,42
212.921,208,43
212.963,210,42
213.004,210,42
213.046,201,30
213.088,199,30
213.130,199,30
213.171,202,30
213.213,201,30
213.255,199,30
213.296,199,30
213.338,198,30
213.380,200,29
213.422,203,29
213.463,200,29
213.505,202,30
213.547,202,29
213.588,209,28
213.630,206,28
213.672,204,28
213.713,208,27
213.755,210,28
213.797,208,28
213.839,210,28
213.880,210,28
213.922,214,26
213.964,213,27
214.005,212,27
214.047,213,26
214.089,42,591
214.131,217,26
214.172,216,26
214.214,219,26
214.256,42,592
214.297,42,592
214.339,42,592
214.381,42,592
214.423,42,591
214.464,42,592
214.506,42,592
214.548,42,592
214.589,42,592
214.631,42,592
214.673,42,592
214.715,42,592
214.756,41,592
214.798,41,592
214.840,41,592
214.881,41,592
214.923,41,592
214.965,41,592
215.006,41,592
215.048,41,592
215.090,41,592
215.132,41,592
215.173,41,592
215.215,41,592
215.257,41,592
215.298,41,592
215.340,41,592
215.382,41,592
215.424,41,592
215.465,41,592
215.507,41,592
215.549,41,592
215.590,42,592
215.632,41,592
215.674,41,592
215.716,41,592
215.757,41,592
215.799,41,592
215.841,41,592
215.882,41,592
215.924,41,592
215.966,41,592
216.007,41,592
216.049,41,592
216.091,41,592
216.133,41,592
216.174,41,592
216.216,41,592
216.258,41,592
216.299,41,592
216.341,41,592
216.383,41,592
216.425,41,592
216.466,41,592
216.508,41,592
216.550,41,592
216.591,41,592
216.633,41,592
216.675,41,592
216.717,41,592
216.758,42,592
216.800,41,592
216.842,41,592
216.883,41,592
216.925,41,592
216.967,41,592
217.008,41,592
217.050,41,592
217.092,41,592
217.134,41,592
217.175,41,592
217.217,41,592
217.259,41,592
217.300,41,592
217.342,41,592
217.384,41,592
217.426,41,592
217.467,41,592
217.509,41,592
217.551,41,592
217.592,41,592
217.634,41,592
217.676,41,592
217.717,41,592
217.759,41,592
217.801,41,592
217.843,41,592
217.884,41,592
217.926,41,592
217.968,41,592
218.009,41,592
218.051,41,592
218.093,41,592
218.135,41,592
218.176,41,592
218.218,41,592
218.260,41,592
218.301,41,592
218.343,41,592
218.385,41,592
218.427,41,592
218.468,41,592
